item_id,domain,nn_mod,nn_asp,query_mod,query_asp,q_review_id,q_reviews_id,question,question_subj_level,ques_subj_score,is_ques_subjective,review_id,review,human_ans_spans,human_ans_indices,answer_subj_level,ans_subj_score,is_ans_subjective
usa_san francisco_westin_san_francisco_market_street,tripadvisor,great,view of city,nice,view,141ca244a5dd0171f574c83b65f2b9f1,4516c76723dedb1f8a5751021d8c4b62,What do you think about the view ?,1,0.0,False,tripadvisor_review_8501,"We stayed here 2 nights and were upgraded upon arrival to a room with a great view of the city. We got a great deal over the internet, and it exceeded our expectations. The location is ideal for accessing many of the city's tourist destinations. Park across the street for better rates ($28/day but no in/out privileges). While internet access isn't free through the hotel, there are several open and strong networks that you can use.A great, casual bar called Dave's right across the street! ANSWERNOTFOUND",great view of the city,"(72, 94)",1,0.75,True
usa_san francisco_the_fairmont_san_francisco,tripadvisor,huge,bathroom,spacious,bathroom,f1b074ebb541f5615ab51aa60f9f1fde,6cb58c607ded6689b50223b3a3e09eea,How is the bathroom?,1,0.0,False,tripadvisor_review_3227,"I'm a local to the SF Bay area and have stayed here twice, both when family has come to visit and wanted to stay at a fancy hotel in the city proper. I've been in other upscale hotels (Mandarin Oriental, Pebble Beach, etc.) and I would say that this is on par with what you pay, although PB is overpriced - see that review separately. The staff was always gracious and accomodating and because we were staying there for my birthday, they were generous enough to upgrade us to a room in the Tower with a georgeous view. And, room service showed up not 30 minutes later with a complimentary bottle of sparkling wine and chocolate dipped strawberries - now that's class. There's not any other places I've stayed in that are that thoughtful. The Tower has great views and is a bit newer, but the original building has much more character. We stayed in a deluxe double in the original two years ago and it was truly charming. Huge bathroom and walkin closet, beautiful view with large vertical windows that open and you can sit on the ledge and look out. Stay here at least once and see if you like it. Oh, and the Tonga room is a bit cheesy and the bands decent, but very much like wedding bands, so don't expect too much. Drinks are strong, so worth a visit just to check it out. We thought the food was decent. It's a fun thing to do once, especially when the place is hopping. ANSWERNOTFOUND",Huge bathroom,"(921, 934)",1,0.9,True
usa_san francisco_seal_rock_inn,tripadvisor,favorite,place,lovely,place,8d1cb5e3b97e57cf417134c551b37c48,af5d315e74f60db8efad24315e6a425c,How was the place you walked around?,1,0.0,False,tripadvisor_review_17195,"I always choose the same room. Great view, wonderful food at their restaurant, and close to the Cliff House and shops which are under restoration currently. Christmas time is great in San Francisco, the shopping is the best. A truly metropolitan atmosphere. I shall continue returning to the Seal Rock Inn, my favorite place to stay. ANSWERNOTFOUND",ANSWERNOTFOUND,"(334, 348)",1,0.0,False
usa_san francisco_handlery_union_square_hotel,tripadvisor,not helpful,staff,unhelpful,staff,a58853e5513e9ad01a98a8ae4d3b1c60,08dea3c45a7c509e5f48062f947c1e5f,How is the staff?,1,0.0,False,tripadvisor_review_10204,"Stayed here for 2 nights between Christmas and New Year. The hotel is in a great location ,but we had requested non-smoking and were given a smoking room. Had to be moved. No view and dark room (stained carpet) with an odd smell about the entire hotel, I guess this is because it is old. Room size okay but bathroom small. Staff not overly helpful. Uncomfortable pillows but quite clean. The hotel Grill and bar was quite good. Would look for somewhere else next time. ANSWERNOTFOUND",ANSWERNOTFOUND,"(469, 483)",1,0.0,False
usa_san francisco_galleria_park,tripadvisor,welcome,staff,friendly,staff member,69504b04a9c0dd5fcdbadfd5e8ee8907,708e93cf37f5342528e22380b8e35b6a,How was the service of the staff member?,2,0.0,False,tripadvisor_review_8138,"This is a great boutique hotel right near Market Street, Union Square, Chinatown, and Moscone Center! This was my first stay in San Francisco, and I needed to be close to the Moscone because I was presenting at Oracle OpenWorld this past September. The room was a bit small, but nicely appointed, cleaned daily, and kept spotless. The staff was extremely courteous, friendly, welcoming, and professional. Free Internet service was slightly spotty but overall solid. The nightly wine break in the lobby was a great way to meet fellow travellers and unwin(e)d at the end of the day. Once the new in-hotel restaurant goes in, this will be a world-class place to stay! I will stop back here the next time I'm visiting SFO to see what's new. ANSWERNOTFOUND",ANSWERNOTFOUND,"(737, 751)",2,0.0,False
usa_san francisco_handlery_union_square_hotel,tripadvisor,close to,everything,close to,cable car,b574a4bbd12f654067afc63800ddf581,74753f95d6b9aa743cc6d135550b39f5,How is the structure of the cable car?,1,0.0,False,tripadvisor_review_10249,"If you are looking for accomodations like the Ritz, forget it. However, you cannot beat the Handlery for location and value. I stayed six nights and found it very clean and comfortable, along with an excellent staff. Arrived early and was given an early check-in with no hassle. The person at the front desk was very friendly and accomodating. Room was small but more than adequate for this single traveler. Bed very comfortable! The room could not have been cleaner, and it was serviced right on time every day with plenty of fresh towels and toiletries. The concierge was extremely helpful. Most of all I found the Handlery affordable and the location is superb, close to everything, and the cable car is right around the corner. Try the wonderful restaurant attached to the hotel (Daily Grill). You won't be disappointed!I would definitely stay at the Handlery again. ANSWERNOTFOUND",the cable car is right around the corner,"(690, 730)",1,0.5357142857142857,True
usa_san francisco_intercontinental_mark_hopkins_san_francisco,tripadvisor,bad,customer service,not good,service,f9a5220235b8d4769bf433b9b1a4805c,46417b39de9625fc67b741db3f74e60f,How is the service?,1,0.0,False,tripadvisor_review_11342,"The only thing I like about this hotel was that the room is cozy and the bed was extremely comfortble. Too bad customer service was not as good. When we checked in, the receptionist didn't care to give us the time of day (I guess because we did not look like &quot;rich&quot; people). We valeted the car, no one told us how we could get the car back so we asked the receptionist when we checked in. She abruptly told us you can call from your room and waved us off. No one offered any information about anything to us. Although the elevators were right behind us, it would have been courteous of her to point that out to us. That same night, we called valet to get our car to meet some friends for dinner. Per instructions in the guest book, we called valet 15 mins before we needed the car. We went down 15 mins later and waited another 45 mins before we finally got our car. We figured it wouldn't be worth it to valet the car anymore so we parked on the streets for the rest of our stay -especially when valet costs $50/night! Well, seems the hotel has a very inefficient valet service system, they charged us for the first night although we only parked for about 3 hrs. We explained to reception what had happened and to my disbelief, they actually removed the charges from our room. That was their saving grace. ANSWERNOTFOUND",Too bad customer service was not as,"(103, 138)",1,0.6666666666666666,True
usa_san francisco_heritage_marina_hotel,tripadvisor,dirty,carpet,filthy,carpet,1645554acb6ade9ef8b8b5d1b2ed17cb,029635be3285075c846f7683038f68bd,How is the carpet?,1,0.0,False,tripadvisor_review_18478,"I agree with previous posts, the web site is &quot;creatively&quot; done.The room was clean, but worn, the bathroom tile was chipped, and the toilet made up of odd pieces of many kinds and colors of toilets. Also we stayed two nights and when they cleaned the room from the first night they took the soiled towels and didn't leave new ones... HuH???The hallways and elevators were very shabby and grungy, lots of chipped paint and dirty carpet there. One real concern was that the deadbolt on the door was missing and the door viewer so blurry you couldn't see who was standing outside your door. Also it's a very NOISY hotel, being right on Van Ness there is a lot of traffic. Front desk help unenthusiastic. Continental breakfast just fair. Apples, stale bagels, coffee. That's about it. We won't go back, the only reason we stayed here was our regular hotels were already booked. ANSWERNOTFOUND",dirty carpet there,"(431, 449)",1,0.8,True
usa_san francisco_hilton_san_francisco_union_square,tripadvisor,helpful,people,friendly,people,922cc6be446768bff71337ad55bc7a49,d7604175990bf2953609bbcc6a57299d,Who can call the people who is friendly to play?,5,0.5,False,tripadvisor_review_10336,"As a Diamond VIP things go smoothly. Regardless, the people are always helpful, the rooms are comfortable and spacious. I truly enjoy the SPA and GYM. ANSWERNOTFOUND",ANSWERNOTFOUND,"(151, 165)",5,0.0,False
usa_san francisco_the_fairmont_san_francisco,tripadvisor,gorgeous,view,lovely,view,6a472bc6a57f8868e8d784dccd26e0b3,b872974f2a14e0f58478f3654e87808d,What room has a lovely view?,2,0.75,True,tripadvisor_review_3261,"Since I lived in San Francisco for over a decade, it took me until now to experience an overnight stay at the Fairmont. It is a wonderful, regal hotel with gorgeous views, beautiful rooms and a superb location. Turn your car over to the valet and don't give it another thought until your departure. Most destinations can be reached on foot, the cable car runs along side the hotel, and taxis abound. We have stayed in the newer section on the (I believe) 26th floor and also the older section on the 3rd floor. The older rooms are larger with beautiful moldings and high cielings. The local views are still observed from high in the air since the hotel is perched on the tip-top of Knob Hill but the views from the newer, smaller rooms are like those from the window of an airplane. The Tonga Room, within the bowels of the hotel, is not to be missed. It features fabulous tropical drinks, dancing and a &quot;hurricane bar&quot; attracting San Franciscan society as well as tourists from near and far. ANSWERNOTFOUND","It is a wonderful, regal hotel with gorgeous views","(120, 170)",2,0.95,True
usa_san francisco_hyatt_regency_san_francisco,tripadvisor,amazing,view,amazing,view from,2c27e0286d5439f5ec1450630d9f4385,35991b5a08c467a6755c113425e2098b,How is the view from this hotel?,1,0.0,False,tripadvisor_review_10738,"We stayed here on a Friday night - they offer a Friday night value - includes valet parking (normally $50!)- My room got upgraded to the TOP floor, I paid only $149 night for the Friday night special - the room is normally on the 2nd floor but smiling and making conversation (and being nice in general) helped get me upgraded. They have a Regency Club on the top floor for a $75 upgrade - Our friends allowed us to go up with them. The views are amazing! The food was abundant to the point it ruined my dinner at the restaurant we went to. They even have massage chairs in the Regency Club. I really enjoyed waking up and being so close the the ever amazing SF Farmer's Market. We spent the entire morning and afternoon across the street while our car was still parked at the Hyatt - your car is good there for 24 hours from the time you check in.We also had friends get a room from Hotwire the day they stayed for $120!! and there is some street parking across the street from the hotel on weekends! The view from our 17th floor was amazing to say the least- the bed was very comfortable, the room was clean, the bathroom was upgraded (like the entire roomWe even got a free $10 appetizer when we checked in at the Eclipse bar in the Atrium. We had to go tot he bar to get a drink as table service was lacking. The drinks were not bad priced either - I had a Ketel One Vodka Martini for $6! good valueAnother note - one side of the hotel has balconies and the other side has the street view (with the Bay Bridge) On the street side on a Saturday morning, you may be awakened by a street band trumpet or flute- we heard it at 9am and it continued until 11am+Easy check out too - the valet parking guys can be a bit nicer - they insisted that my parking was not paid for - I think because not many people know about the rate that I had that includes parking - such a deal! ANSWERNOTFOUND",The views are amazing!,"(433, 455)",1,0.9,True
usa_san francisco_intercontinental_mark_hopkins_san_francisco,tripadvisor,memorable,stay,enjoyable,stay,960b220e979dcef0be12bd50d519a003,e161184ebdcc8408e3c4a874518518be,How is it the stay?,1,0.0,False,tripadvisor_review_11343,"Stayed over President's Day weekend as a birthday surprise for my girlfriend. It was enjoyable and memorable.The hotel is in a wonderful location at the top of Nob Hill. We had upgraded to an upper floor room with city view, which cannot be beat. The valet service and the check-in were friendly and efficient, with our package details clearly spelled out. However, there was a snafu with the bags and I ended up having to go back downstairs to get them myself. The room was nicely appointed and clean. The room size was fairly small, not surprising for an older hotel but adequate for 2 people. Elevators were a bit slow, but acceptable considering the property is 80 years old.The Top of the Mark was great for late evening drinks (no kids allowed, drinks average $10 and proper dress is expected) with wonderful nighttime views of the city. Breakfast was outstanding, a high quality buffet with panaromic views stretching from downtown to Alcatraz and the Golden Gate Bridge. There is a cable car stop outside which can get you around, otherwise you are looking at a VERY steep walk to get down to Union Square and a real killer to walk back up Powell to California Street. Checkout was a bit slow, but all charges were clearly explained, unlike some earlier posters who seemed to have problems. Maybe it helps to be an InterContinental member. The car was waiting outside with no delay.Overall, if you like a place with history and class, this is a great place to stay. The package value I received was outstanding, for $219 a great room, parking ($50) and breakfast for two ($52 value) included. Classic architecture, romantic history and a fabulous view of a wonderful city make for a memorable stay. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1707, 1721)",1,0.0,False
usa_san francisco_handlery_union_square_hotel,tripadvisor,excellent,stay,great,pool,9e989f65336ff24ce450e01055e99ca7,2eb8edc0ddf83627b26d8217a054d421,What about the pool?,2,0.0,False,tripadvisor_review_10207,"Excellent stay for 5 nights. Have stayed in the sister hotel in San Diego and this is the same high standard. brilliant location right on union square. A large room with all of the usual stuff you expect in the USA. Great standard of hotel for a great price . The only warning is if you want a quiet night the rooms at the front are a little noisy from the traffic on the street, but hey get out and enjoy it and you will be too tierd to care. ! Check out the Gold Rush bar around the corner , a fab little place. Its all in the location baby ! ANSWERNOTFOUND",ANSWERNOTFOUND,"(545, 559)",2,0.0,False
usa_san francisco_best_western_tuscan_inn_fisherman_s_wharf_a_kimpton_hotel,tripadvisor,free,coffee,free,drink,6ce0ec8ace75a7ce4b1f1eeb4cb06e39,430d68d7cd4eb888eeb55dee63384d7f,What types of drinks were there?,1,0.0,False,tripadvisor_review_6051,"Had a wonderful 5 nights staying at the Tuscan Inn at Fisherman's Wharf. The front desk staff were very helpful. The hotel itself was one of the best we have stayed in. It had such a warm and friendly atmosphere. The wine tasting in the afternoon made available from the manager was a really nice touch as was the free tea and coffee in the lobby in the morning which got you off to a great start for the day. The hotel was very central to everything. We walked to Fisherman's Wharf, Union Square, Starbuck's, laundromat (1/2mile from hotel). Italian restaurant next door to hotel had fantastic food. As for the room we could only find one complaint which was the shower head. Apart from this the room itself was perfect, very clean and fresh clean amenities every day. Attractions that we feel are a must are:- Segway tour, Cable car and Ghiradelli ice cream is a must!! These attractions are in very close proximity to each other. Jacob on the Segway tour was very patient and lots of fun. Also make sure you visit Alcatraz. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1027, 1041)",1,0.0,False
usa_san francisco_larkspur_hotel_union_square,tripadvisor,near,shop,close to,downtown,ae7f823553d9aaf9364e84c3e0ecab22,6b45e3ec2f254f175e4cbde774dfec4d,How is the downtown?,2,0.0,False,tripadvisor_review_9579,Good old style hotel right near the shops near union square. Great character and comfy beds and pillows. Only complaints are if you face the street it can be a bit noisy and the wireless was almost non-existent also the breakfast was only sugary pastries and drinks and basic fruit. Great value though and nice character in the heart of San Fran. Parking was a couple of streets over for $27 a night very secure as an attendant has to park and retrieve your car so no one has access to them at all. ANSWERNOTFOUND,ANSWERNOTFOUND,"(499, 513)",2,0.0,False
usa_san francisco_the_opal_san_francisco,tripadvisor,not comfortable,bed,uncomfortable,bed,ce84bf696cbe37e0852888e2d46c701c,1cb30d873acd02ca996046cc786ffc80,How can I fix my bed that is very uncomfortable?,2,1.0,True,tripadvisor_review_16497,"I booked a room at the Opal Hotel through Hotwire. It was an excellent value at $69 per night, plus tax. Upon arrival, I was told that it was not possible to get a room with two beds. They only give small rooms with one queen bed to Hotwire customers. Staff was friendly and knowledgeable. Fine, my friend and I could share a bed for one night, no big deal. The hotel is old but has character. The location is good, right on Van Ness and Geary. The lobby is nice. The room was small but had everything one might need. The bed was not super comfortable and the pillows were not great. We could not figure out why, but there was a very strong and pervasive smell of cigarette smoke coming from the bathroom. The floor was non-smoking and when I inquired about the problem at the front desk, she said the hotel was non-smoking. It was a very bad smell and quite annoying for two non-smokers. We did not try the breakfast (woke up too late) but ate at Mel's Diner, which is connected to the hotel. Pretty convenient. Parking is $25 per night and the garage is connected to the hotel. Also convenient and relatively affordable, as many hotels in SF charge upward of $40 per night for parking. I would recommend this hotel for budget travelers who are looking for a place to sleep and shower and are not expecting or wanting luxurious accomodations. ANSWERNOTFOUND",The bed was not super comfortable and the pillows were not great,"(518, 582)",2,0.7388888888888889,True
usa_san francisco_serrano_hotel_a_kimpton_hotel,tripadvisor,lovely,hotel,beautifully decorate,hotel,9e5d125ef06c1297c3cdb27152e00cea,4f03f4f919f745df6add4317af65f540,Where is the nearest hotel?,5,0.0,False,tripadvisor_review_4994,"We stayed here between the 12th and 16 March and it was a wonderful stay. I was a little apprehensive of the area before we first arrived as I was concerned about it being a little rough. This was sorted out really quickly as we got our bearings, worked out which way we needed to go, which way we needed to avoid and it turned out we were perfectly central. This lovely hotel is close to Union Square, all the shops, some lovely diners and bars and we actually even walked to fishermans wharf! It was also perfect for us to hit the ground running on our nightlife spots in America, with some of the cool nightclubs either within walking distance or a short taxi ride away(happily arranged by the lobby staff)Upon walking into the hotel you're met with a beautiful lobby with a classic design and plenty of space. The lobby staff were really helpful(especially Trey) and the reception staff were great too (Hom and Catherine especially). We were given a lovely room which met all our requests and our luggage was bought up to our room. To be honest, every single call I made downstairs was helpfully and decisively addressed. The room service was perfect, as was the restaurant where we had breakfast a few mornings.The hotel have a lovely evening 'drink and greet' session between 5-7 which is really nice to sit down, have a nice glass of wine and meet some of the other hotel guests (some of which we became quite friendly with). All our excursion ideas were assisted with, and we were also given assistance on some important calls we had to make for our excursions coming up in Vegas.Overall, a fantastic hotel, a great area, friendly(you're known by name), service was impeccable, and no enquiry or request couldn't be met. I would recommend this brilliant hotel over any of the chains in the area. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1804, 1818)",5,0.0,False
usa_san francisco_alexis_park_san_francisco,tripadvisor,terrible,neighborhood,not great,area,36e49eff022cf95e959132ddf5e82bb9,b540ff2562cf0bd48a556532af23c06b,How is the area around the hotel monaco?,4,0.0,False,tripadvisor_review_16178,"I agree with the other reviews that the room was clean and well maintained. However, it is located in a terrible neighborhood. There are hundreds of homeless people within a three to four block radius of the motel. It was very uncomfortable walking outside after dark. San Francisco is a beautiful city if you are in the right area, but this isn't the neighborhood to spend your vacation. ANSWERNOTFOUND",ANSWERNOTFOUND,"(389, 403)",4,0.0,False
usa_san francisco_best_western_tuscan_inn_fisherman_s_wharf_a_kimpton_hotel,tripadvisor,helpful,concierge,knowledgeable,concierge,d591c6c58404159dcfb56da540cd4abc,27d0fa31bc7efe9e445cc1b377679276,How is the concierge?,1,0.0,False,tripadvisor_review_5932,"This hotel was in a great location to the Wharf and other sites in the city. Although the rooms are small it was very clean. Hugo the concierge was very knowledgeable, helpful and fun too. ANSWERNOTFOUND",concierge was very knowledgeable,"(134, 166)",1,0.3,False
usa_san francisco_hotel_palomar_san_francisco_a_kimpton_hotel,tripadvisor,small,bathroom,small,tub,042a5df7b4358a4e3987285cd05c2ad4,da9d792313e81cbbe31119ba47393954,How about tub?,1,0.0,False,tripadvisor_review_3738,"My husband and I stayed at the Hotel Palomar for four nights in June. As may be expected in downtown San Francisco, the rooms are quite small, but they were very clean and nicely decorated. The bathroom is also small. Also as expected in downtown SF, the hotel is expensive. If you're already spending that much, I'd suggest the chain hotels like the Marriott and the Westin nearby for larger rooms.The location is great. Right around the corner is the Powell BART station, makes it easy to get around the city and to the outskirts. About a 1/2 mile walk to Chinatown and a mile to the Embarcadero. Definitely walk-able if the weather's nice, although that's asking a lot of San Fran. Very nice shopping and restaurants nearby.Everyone in the hotel was friendly and helpful. The hotel offers free coffee/tea in the morning and wine in the evening. ANSWERNOTFOUND",ANSWERNOTFOUND,"(848, 862)",1,0.0,False
usa_san francisco_jw_marriott_san_francisco_union_square,tripadvisor,love,hotel,lovely,hotel,d8fcd50d436e56d346c195ce0490fa77,21eedc73500f7889a97e1849a5b7973e,How is the hotel?,2,0.0,False,tripadvisor_review_8942,"I have been traveling to San Francisco extensively over the past two years, and always try to book the JW. I love the hotel overall, from the large, beautifully furnished and decorated rooms, to the helpful and friendly staff. The room layout and decor are so different than the 'standard' hotels that I am always pleasantly surprised when I check in.The recent renovations to the lobby area seem to be following the recent Marriott trend towards &quot;sleek and trendy&quot; that I've noticed in other Marriott properties. However,it doesn't work 100% for me here..sometimes feel that I'm not young or hip enough to hang out in the bar area..but I do anyway ;-). I have only eaten in the restaurant a couple of times since the re-do, and the food is very good, but pricey. And while the rooms are frequently less expensive than other area Marriotts during the work week, to be honest I would have trouble swinging more than a night or two if my company wasn't picking up the tab. Then again, this is San Francisco..and a great location to boot. A block from Union Square and theaters. Highly recommended. ANSWERNOTFOUND","two years, and always try to book the JW. I love the hotel overall, from the large, beautifully furnished and decorated rooms, to the helpful and friendly staff. The room layout and decor are so different than the 'standard' hotels that I am always pleasantly surprised when I check in.The recent renovations to the lobby area seem to be following the recent Marriott trend towards &quot;sleek and trendy&quot; that I've noticed in other Marriott properties. However,it doesn't work 100% for me here..sometimes feel that I'm not young or hip enough to hang out in the bar area..but I do anyway ;-). I have only eaten in the restaurant a couple of times since the re-do, and the food is very good, but pricey. And while the rooms are frequently less expensive than other area Marriotts during the work week, to be honest I would have trouble swinging more than a night or two","(65, 939)",2,0.0,False
usa_san francisco_courtyard_san_francisco_downtown,tripadvisor,friendly,desk staff,helpful,concierge,3eb66a9613ee41dd4cc24f6e765f8267,6c4ad794af1b664ebd9f48221e2621ca,How is concierge?,1,0.0,False,tripadvisor_review_7094,"Stayed here for a quick stay over in San Francisco. At check the friendly desk staff gave me a nice room with a view. The room was spacious, clean and well equipped. The only thing missing was a safe in the room. A large flat screen TV was present but the really cool thing was that the connections for the TV where available from a wall socket. So plugging in your laptop to play a movie on the big screen is easy ! The hotel is quite spacious and has a Starbucks attached to the entrance. There's a bar on the other side of the lobby as well. Also the lobby has a small outside square which is great to get some fresh air. The hotel is situated in walking (10 mins) distance from all the shops on market street &amp; union square. A shuttle server to the airport is available for $16 p/p.I'll definitely come back here again. ANSWERNOTFOUND",ANSWERNOTFOUND,"(828, 842)",1,0.0,False
usa_san francisco_the_westin_st_francis,tripadvisor,nice,bed,huge,bed,4fed33a2ea1ebeef5726504dc064bb35,cefbade5ff46086e827ce8e92bdded86,What do you think about bed?,2,0.0,False,tripadvisor_review_13987,"The Westin St. Francis is one of the grand old hotels that has kept up with the times without sacrificing its old feeling. It is perfectly situated right on Union Square. Of course that also means taxi horns to lull you to sleep if you get a room fronting on Powell Street. I've previously stayed in rooms in the old section of the hotel and found them dark, noisy, and small. This time we opted for room in the newer addition and found it more in line with my expectations of a Westin. This blending of the classic old lobby, restaurants and bar, with the newer bigger and nicer room worked perfectly, although initially it almost seemed like heresy not to stay in the original older building.Westin was the first chain to adopt a deluxe signature bed and their Heavenly Bed is so nice I bought one for my home bedroom. The bathroom was recently updated with new fixtures. Our room had a wonderful view stretching from Nob Hill to the Bay Bridge. Ask for a higher floor if view is important to you.The more expensive a hotel is, the more likely they'll charge for things like internet access that are free in lesser hotels. I'd really like an explanation of this principal, because it comes across as nickle and diming their customers, trying to grab every cent of potential additional profit. Westin as a chain apparently encourages this and I wasn't at all surprised that the St. Francis wanted $20 a day for internet access. ANSWERNOTFOUND",Heavenly Bed is so nice,"(763, 786)",2,1.0,True
usa_san francisco_grand_hyatt_san_francisco,tripadvisor,loud,noise,loud,street noise,46cf3f59290d4dce3c65ed37224652a5,192c3244f24dd94a55ba13d26edfd095,How do you like the street noise?,1,0.0,False,tripadvisor_review_12200,"We stayed here for two nights; one using some Gold Passport points and the other on a AAA rate ($159/night, I think, including breakfast). It was a nice hotel in an excellent location, though not the typical San Francisco boutique hotel experience (i.e., no teddy bears, chintz, free wine, or woodburning fireplaces).Pros:-- Really nice room with giant windows that actually open up a little, good bed and a cute little ipod dock/radio (just make sure to dim it before bed or you could wake up in the middle of the night, bathed in a harsh and ghastly light trying to figure out how to turn it off without waking up your spouse. The answer is, cover it up with one of 8 or 10 pillows Hyatt strews on your bed and fix it in the morning). -- Awesome concierge crew -- helped with EVERYTHING, right down to boxing and taping our many wine purchases before our return flight.-- Great breakfast in a restaurant with 360 degree views and fantastic wait staff.Cons:-- Not much of a lobby, if you like lobbies.-- Bell staff a little clueless.-- Really expensive parking, but there are 2 or three other places that cost half as much right around the block.-- Our room was in a little corner very near to an elevator shaft (room 1424?). From the bathroom you could hear a loud and scary noise, like a phanom train, rushing by every few minutes. We probably should have changed rooms, but it wan't that loud in the bedroom and we slept soundly in the comfy beds. ANSWERNOTFOUND",ANSWERNOTFOUND,"(1452, 1466)",1,0.0,False
usa_san francisco_the_grant_hotel,tripadvisor,near,chinatown,close to,chinatown,280e90dd575dce897c69c8c0751399cc,78fd7bcf35f67f5be94513529468cdba,How is the chinatown?,1,0.0,False,tripadvisor_review_11086,"This is a budget hotel, nothing fancy at all, if you are going to be out and need a hotel just for sleep and a place to have your luggage, this will work perfect plus is centraly located near union square, chinatown and bus stop. It is safe to walk at nite. They have an included pastry breakfast, coffee and tea every morning. There was something going on with the plumbing because it made a weird noise everytime water was used in the bathroom. And the first room they gave us had a problem with the lock so was open, since it was near an outside stair we requested to be change and they gave us another room facing a wall inside, but it was more quite. If we go back someday on a budget again, I sure will go back to the Grant ANSWERNOTFOUND",ANSWERNOTFOUND,"(730, 744)",1,0.0,False
usa_san francisco_parc_55_hotel,tripadvisor,good,service,nice,stay,4be7ababf7bf1a6b7463c8657be08435,1a4acafb9cf2a3eb421f33cf13341d93,How was your stay with your friends in India?,1,0.0,False,tripadvisor_review_8315,Maids were not on par with the hotel level.Everything else was great. Also good service at the hotel bar and tasty food at the restaurant. ANSWERNOTFOUND,was great,"(59, 68)",1,0.75,True
usa_san francisco_jw_marriott_san_francisco_union_square,tripadvisor,tiny,bed,small,place,3ab2856e8dcc2b76cff97ddf89ca052b,13f1476be4ff3990455a6447dc6a66e0,How is the place?,2,0.0,False,tripadvisor_review_9093,"I was looking forward to staying at this hotel after reading the reviews of it on Trip Advisor. I was never so disapointed in my life. For the price of this hotel I expected alot. I didn't get it. This hotel is not attractive in the least. The rooms were cold and sterile, all white, plain. The 2 beds in the room were tiny, not even doubles. They were each like a slightly bigger twin. The only nice thing was the bathroom. But how much time do you spend in there? The worst part of the trip was the bellhop pounding on our door at 1am, he said he was there to check us out and take our bags? I guess someone wanted to check out in the middle of the night, it wasn't us. The bellhop was confused so we called down to the front desk. They could care less, they didn't know what was going and frankly didn't seem to care. No apology, nothing. Also, parkiing was $42 per night plus 14% TAX. If you want a 5 star hotel experience in San Francisco go to the FAIRMONT, they know how to treat their guests right. ANSWERNOTFOUND",reviews of it on Trip Advisor,"(65, 94)",2,0.0,False
usa_san francisco_holiday_inn_express_san_francisco_fisherman_s_wharf,tripadvisor,pleasant,staff,helpful,front desk,2f944f40cc3aba6e13436af0e50f3a8d,5db0cef45a319620cd6ef00a00f98149,How helpful is the front desk?,1,0.0,False,tripadvisor_review_6726,"We stayed in The Holiday Inn Express during our honeymoon in San Francisco. The rooms were clean and pleasant (and we could just see the Golden Gate Bridge!), housekeeping was superb - well above average, staff were pleasant and helpful. The location was excellent - great for the Wharf, bike tours of the bridge, and well located for tram and bus stops. Lots of restaurants round the Wharf area and lots to do - would be great for families. We thoroughly enjoyed our stay and would definitely go back. Beds very large and comfortable, good choice of channels in rooms and free broadband which was a great bonus. Excellent. ANSWERNOTFOUND","(and we could just see the Golden Gate Bridge!), housekeeping was superb - well above average","(110, 203)",1,0.5,False
usa_san francisco_hotel_monaco_san_francisco_a_kimpton_hotel,tripadvisor,fabulous,hotel,lovely,hotel,3b7883b8d32b1033c29fda1e834350cb,11926c65fe275d6d19f5a273be74b200,How is the hotel?,2,0.0,False,tripadvisor_review_1661,"My four-day stay at the Hotel Monaco was fabulous. Because I was in San Francisco to attend a conference, I wanted a place that was quiet and comfortable. My accomodation requests, made months prior through a centralized conference coordination system, asked for a non-smoking room far away from elevators and other noise-making devices (like electrical/mechanical rooms). With other hotels, this request is rarely granted (or it is ignored entirely). Even though the Hotel Monaco was booked solid when I checked in--and late at that, since my flight was delayed--they had reserved a room for me that was ideally located, per my requests. Amazing!The hotel staff were courteous, friendly, and pleasant. The atmosphere was welcoming, and rarely have I felt so relaxed at a hotel. Coming back to my room after hours of sessions, or just sitting by the fireplace in their lobby, felt like returning home rather than returning to &quot;the hotel.&quot; ANSWERNOTFOUND",was fabulous,"(37, 49)",2,1.0,True
